doc	source_file	pmid	field	kind	entity_id	label	original_spans	context	relationship_subject_id	relationship_subject_label	chemical_relationship	chemical_level_type	chemical_base_label	chebi_label	chemicals_utilized	study_taxa	strains	chemical_relationship_id	chemical_relationship_label	chemical_relationship_match_type	grounded_id	grounded_ids	kg_name	kg_category	match_type	kg_edge_count	kg_edge_evidence
960	00960-37185088-abstract.txt	37185088	chemical_utilization_object	chemical	AUTO:H2	H2	479:481	...norganic chloride as dechlorination end products. [[H2]] and formate serve as electron donors for organoha...	AUTO:GPT	GPT	uses_as_electron_donor	chemical_name	H2	H2	1	0	0	METPO:2000009	uses as electron donor	label	CHEBI:18276	CHEBI:18276	dihydrogen	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	synonym	275	out:biolink:subclass_of:CHEBI:138675|out:biolink:subclass_of:CHEBI:25362|out:biolink:subclass_of:CHEBI:33260|out:biolink:related_to:CHEBI:15022|out:biolink:has_chemical_role:CHEBI:15022
960	00960-37185088-abstract.txt	37185088	chemical_utilization_object	chemical	AUTO:inorganic%20chloride	inorganic chloride	428:446	...es, except tetrachloroethene, yielding ethene and [[inorganic chloride]] as dechlorination end products. H2 and formate se...	AUTO:GPT	GPT	produces	chemical_name	inorganic chloride	inorganic chloride	1	0	0	METPO:2000202	produces	label	CHEBI:36093	CHEBI:36093	inorganic chloride	biolink:ChemicalSubstance|biolink:SmallMolecule	name	41	in:biolink:subclass_of:CHEBI:26710|in:biolink:subclass_of:CHEBI:31206|in:biolink:subclass_of:CHEBI:35696|in:biolink:subclass_of:CHEBI:48607|in:biolink:subclass_of:CHEBI:49976
960	00960-37185088-abstract.txt	37185088	chemical_utilization_object	chemical	AUTO:polychlorinated%20ethenes	polychlorinated ethenes	357:380	...ion of 1,2-dichloroethane, vinyl chloride and all [[polychlorinated ethenes]], except tetrachloroethene, yielding ethene and in...	AUTO:GPT	GPT	reduces	chemical_name	polychlorinated ethenes		1	0	0	METPO:2000017	reduces	label						0	
960	00960-37185088-abstract.txt	37185088	chemical_utilization_object	chemical	AUTO:vinyl%20chloride	vinyl chloride	334:348	...e reductive dechlorination of 1,2-dichloroethane, [[vinyl chloride]] and all polychlorinated ethenes, except tetrachlo...	AUTO:GPT	GPT	reduces	chemical_name	vinyl chloride	vinyl chloride	1	0	0	METPO:2000017	reduces	label	CHEBI:28509	CHEBI:28509	chloroethene	biolink:SmallMolecule	synonym	20	out:biolink:subclass_of:CHEBI:138675|out:biolink:subclass_of:CHEBI:23142|out:biolink:subclass_of:CHEBI:51313|out:biolink:related_to:CHEBI:50903|in:biolink:has_participant:RHEA:67996
961	00961-37145862-abstract.txt	37145862	strains	strain	AUTO:GC03-9T	GC03-9T	44:51; 424:431; 758:765; 1403:1410; 1552:1559	"A taxonomic study was carried out on strain [[GC03-9T]], which was isolated from deep-sea sediment of the...; ... on 16S rRNA gene sequences indicated that strain [[GC03-9T]] belonged to the genus Gramella, with the highest ...; ...-DNA hybridization estimate values between strain [[GC03-9T]] and G. bathymodioli JCM 33424T and G. jeungdoensi...; ... genotypic and phenotypic data showed that strain [[GC03-9T]] represents a novel species within the genus Grame...; ...iminis sp. nov. is proposed, with the type strain [[GC03-9T]] (=MCCC M25440T=KCTC 92235T).
"							0	0	1									0	
961	00961-37145862-abstract.txt	37145862	strains	strain	AUTO:JCM%2033424T	JCM 33424T	526:536; 786:796	...hest sequence similarity to Gramella bathymodioli [[JCM 33424T]] (97.9 %), followed by Gramella jeungdoensis KCTC ...; ...values between strain GC03-9T and G. bathymodioli [[JCM 33424T]] and G. jeungdoensis KCTC 23123T were 25.1 and 18....							0	0	1									0	
961	00961-37145862-abstract.txt	37145862	strains	strain	AUTO:KCTC%2023123T	KCTC 23123T	581:592; 817:828	...3424T (97.9 %), followed by Gramella jeungdoensis [[KCTC 23123T]] (97.2 %) and other species of the genus Gramella ...; ...nd G. bathymodioli JCM 33424T and G. jeungdoensis [[KCTC 23123T]] were 25.1 and 18.7 % and 82.47 and 75.69 %, respe...							0	0	1									0	
961	00961-37145862-abstract.txt	37145862	strains	strain	AUTO:KCTC%2092235T	KCTC 92235T	1575:1586	"...osed, with the type strain GC03-9T (=MCCC M25440T=[[KCTC 92235T]]).
"							0	0	1									0	
961	00961-37145862-abstract.txt	37145862	strains	strain	AUTO:MCCC%20M25440T	MCCC M25440T	1562:1574	"... nov. is proposed, with the type strain GC03-9T (=[[MCCC M25440T]]=KCTC 92235T).
"							0	0	1									0	
961	00961-37145862-abstract.txt	37145862	study_taxa	taxon_candidate	AUTO:Gramella	Gramella	454:462; 504:512; 559:567; 633:641; 1455:1463; 1484:1492	...dicated that strain GC03-9T belonged to the genus [[Gramella]], with the highest sequence similarity to Gramella...; ...Gramella, with the highest sequence similarity to [[Gramella]] bathymodioli JCM 33424T (97.9 %), followed by Gra...; ...lla bathymodioli JCM 33424T (97.9 %), followed by [[Gramella]] jeungdoensis KCTC 23123T (97.2 %) and other speci...; ...TC 23123T (97.2 %) and other species of the genus [[Gramella]] (93.4-96.3 %). The average nucleotide identity an...; ...03-9T represents a novel species within the genus [[Gramella]], for which the name Gramella oceanisediminis sp. ...; ...ies within the genus Gramella, for which the name [[Gramella]] oceanisediminis sp. nov. is proposed, with the ty...							0	1	0				NCBITaxon:292691	NCBITaxon:292691	Christiangramia	biolink:OrganismTaxon	synonym	26	in:biolink:subclass_of:NCBITaxon:1294290|in:biolink:subclass_of:NCBITaxon:1294291|in:biolink:subclass_of:NCBITaxon:1820335|in:biolink:subclass_of:NCBITaxon:1913577|in:biolink:subclass_of:NCBITaxon:2541727
961	00961-37145862-abstract.txt	37145862	study_taxa	taxon_candidate	AUTO:Gramella%20bathymodioli	Gramella bathymodioli	504:525	...Gramella, with the highest sequence similarity to [[Gramella bathymodioli]] JCM 33424T (97.9 %), followed by Gramella jeungdo...							0	1	0				NCBITaxon:2541727	NCBITaxon:2541727	Christiangramia bathymodioli	biolink:OrganismTaxon	synonym	4	out:biolink:subclass_of:NCBITaxon:292691|in:biolink:subclass_of:kgmicrobe.strain:JCM-33424|in:biolink:subclass_of:kgmicrobe.strain:MCCC-1K03735|in:biolink:subclass_of:kgmicrobe.strain:bacdive_164550
961	00961-37145862-abstract.txt	37145862	study_taxa	taxon_candidate	AUTO:Gramella%20jeungdoensis	Gramella jeungdoensis	559:580	...lla bathymodioli JCM 33424T (97.9 %), followed by [[Gramella jeungdoensis]] KCTC 23123T (97.2 %) and other species of the gen...							0	1	0				NCBITaxon:708091	NCBITaxon:708091	Gramella jeungdoensis	biolink:OrganismTaxon	name	1	out:biolink:subclass_of:NCBITaxon:292691
961	00961-37145862-abstract.txt	37145862	study_taxa	taxon_candidate	AUTO:Gramella%20oceanisediminis	Gramella oceanisediminis	1484:1508	...ies within the genus Gramella, for which the name [[Gramella oceanisediminis]] sp. nov. is proposed, with the type strain GC03-9...							0	1	0				NCBITaxon:2920386	NCBITaxon:2920386	Christiangramia oceanisediminis	biolink:OrganismTaxon	synonym	4	in:biolink:subclass_of:kgmicrobe.strain:KCTC-92235|in:biolink:subclass_of:kgmicrobe.strain:MCCC-M25440|in:biolink:subclass_of:kgmicrobe.strain:bacdive_170796|out:biolink:subclass_of:NCBITaxon:292691
961	00961-37145862-abstract.txt	37145862	chemical_utilization_object	chemical	AUTO:aesculin	aesculin	337:345	...f 10-42 °C. The isolate could degrade gelatin and [[aesculin]]. Phylogenetic analysis based on 16S rRNA gene seq...	AUTO:GC03-9T	GC03-9T	degrades	chemical_name	aesculin	aesculin	1	0	0	METPO:2000007	degrades	label	CHEBI:4853	CHEBI:4853	esculin	biolink:ChemicalEntity|biolink:SmallMolecule	synonym	20357	out:biolink:subclass_of:CHEBI:22798|out:biolink:subclass_of:CHEBI:37912|out:biolink:related_to:CHEBI:22586|out:biolink:related_to:CHEBI:25212|out:biolink:related_to:CHEBI:490095
961	00961-37145862-abstract.txt	37145862	chemical_utilization_object	chemical	AUTO:gelatin	gelatin	325:332	...mperatures of 10-42 °C. The isolate could degrade [[gelatin]] and aesculin. Phylogenetic analysis based on 16S ...	AUTO:GC03-9T	GC03-9T	degrades	chemical_name	gelatin	gelatin	1	0	0	METPO:2000007	degrades	label	CHEBI:5291	CHEBI:5291	gelatin	biolink:ChemicalEntity|biolink:Macromolecule	name	13023	out:biolink:subclass_of:CHEBI:60004|out:biolink:related_to:CHEBI:36080|out:biolink:related_to:CHEBI:75768|out:biolink:has_chemical_role:CHEBI:75768|out:biolink:related_to:CHEBI:76507
961	00961-37145862-abstract.txt	37145862	temperature_observation	phenotype_observation	AUTO:temperature%20range%2010-42%20%C2%B0C	temperature range 10-42 °C	289:297	Growth was observed at salinities of 0-9 % and at temperatures of [[10-42 °C]].	AUTO:GC03-9T	GC03-9T	has range temperature observation	range	temperature		0	0	0	METPO:2000055	has range temperature observation	kg_microbe_metpo	METPO:1001003	METPO:1001003	temperature range observation	biolink:OntologyClass	kg_microbe_metpo	0	
962	00962-37129938-abstract.txt	37129938	strains	strain	AUTO:FJAT-49682	FJAT-49682	50:60; 329:339; 443:453; 690:700	Three Gram-positive-staining strains FJAT-49754T, [[FJAT-49682]] and FJAT-49731 were isolated from the citrus rhiz...; ...equence similarities between strains FJAT-49754T, [[FJAT-49682]], and FJAT-49731 were 99.9 %. The average nucleoti...; ...dentity (ANI) values between strains FJAT-49754T, [[FJAT-49682]] and FJAT-49731 were above 96 %, while the ANI val...; ...e above results suggest that strains FJAT-49754T, [[FJAT-49682]] and FJAT-49731 belong to a novel species of the g...							0	0	1									0	
962	00962-37129938-abstract.txt	37129938	strains	strain	AUTO:FJAT-49731	FJAT-49731	65:75; 345:355; 458:468; 705:715	...tive-staining strains FJAT-49754T, FJAT-49682 and [[FJAT-49731]] were isolated from the citrus rhizosphere soil sa...; ...ties between strains FJAT-49754T, FJAT-49682, and [[FJAT-49731]] were 99.9 %. The average nucleotide identity (ANI...; ...alues between strains FJAT-49754T, FJAT-49682 and [[FJAT-49731]] were above 96 %, while the ANI values with the me...; ... suggest that strains FJAT-49754T, FJAT-49682 and [[FJAT-49731]] belong to a novel species of the genus Lederbergi...							0	0	1									0	
962	00962-37129938-abstract.txt	37129938	strains	strain	AUTO:FJAT-49754T	FJAT-49754T	37:48; 316:327; 430:441; 677:688; 785:796; 976:987; 1127:1138; 1225:1236; 1284:1295; 1429:1440	"Three Gram-positive-staining strains [[FJAT-49754T]], FJAT-49682 and FJAT-49731 were isolated from the...; ...S rRNA gene sequence similarities between strains [[FJAT-49754T]], FJAT-49682, and FJAT-49731 were 99.9 %. The aver...; ... nucleotide identity (ANI) values between strains [[FJAT-49754T]], FJAT-49682 and FJAT-49731 were above 96 %, while...; ...lineation. The above results suggest that strains [[FJAT-49754T]], FJAT-49682 and FJAT-49731 belong to a novel spec...; ...pecies of the genus Lederbergia. Growth of strain [[FJAT-49754T]] was observed at 10-40 °C (optimum at 30 °C, pH 6....; ... MK-7 was the only menaquinone detected in strain [[FJAT-49754T]], and the main polar lipids were diphosphatidylgly...; ...idylethanolamine. The major fatty acids of strain [[FJAT-49754T]] were anteiso-C15 : 0, iso-C15 : 0, and C16 : 0. T...; ...nd C16 : 0. The genomic DNA G+C content of strain [[FJAT-49754T]] was 38.7 %. Based on the above results, strain FJ...; ...4T was 38.7 %. Based on the above results, strain [[FJAT-49754T]] represents a novel species of the genus Lederberg...; ... citrea sp. nov., is proposed. The type strain is [[FJAT-49754T]] (=CCTCC AB 2019211T=LMG 31589T).
"							0	0	1									0	
962	00962-37129938-abstract.txt	37129938	study_taxa	taxon_candidate	AUTO:Lederbergia%20citrea	Lederbergia citrea	1368:1386	...cies of the genus Lederbergia, for which the name [[Lederbergia citrea]] sp. nov., is proposed. The type strain is FJAT-49...							0	1	0				NCBITaxon:2833581	NCBITaxon:2833581	Lederbergia citrea	biolink:OrganismTaxon	name	4	in:biolink:subclass_of:kgmicrobe.strain:CCTCC-AB-2019211|in:biolink:subclass_of:kgmicrobe.strain:LMG-31589|in:biolink:subclass_of:kgmicrobe.strain:bacdive_170443|out:biolink:subclass_of:NCBITaxon:2804231
962	00962-37129938-abstract.txt	37129938	study_taxa	taxon_candidate	AUTO:Lederbergia%20panacisoli	Lederbergia panacisoli	222:244	... gene sequence similarity with the type strain of [[Lederbergia panacisoli]] (97.8-97.9 %). The 16S rRNA gene sequence similar...							0	1	0				NCBITaxon:1255251	NCBITaxon:1255251	Lederbergia panacisoli	biolink:OrganismTaxon	name	4	out:biolink:subclass_of:NCBITaxon:2804231|in:biolink:subclass_of:kgmicrobe.strain:JCM-19226|in:biolink:subclass_of:kgmicrobe.strain:KACC-17503|in:biolink:subclass_of:kgmicrobe.strain:bacdive_162434
962	00962-37129938-abstract.txt	37129938	chemical_utilization_object	chemical	AUTO:NaCl	NaCl	878:882	...um at 30 °C, pH 6.0-10.0 (optimum at pH 8.0), and [[NaCl]] tolerance up to 7 % (w/v) (optimum at 1 %). MK-7 ...	AUTO:FJAT-49754T	FJAT-49754T	tolerates	chemical_name	NaCl	NaCl	1	0	0	METPO:2000064	tolerates	label	CHEBI:26710	CHEBI:26710	NaCl	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	synonym	2636	out:biolink:subclass_of:CHEBI:36093|out:biolink:subclass_of:CHEBI:38702|out:biolink:related_to:CHEBI:149552|out:biolink:has_chemical_role:CHEBI:149552|out:biolink:related_to:CHEBI:228364
962	00962-37129938-abstract.txt	37129938	chemical_utilization_object	chemical	AUTO:up%20to%207%20%25%20%28w/v%29%20NaCl	up to 7 % (w/v) NaCl	878:882; 893:908	Growth of strain FJAT-49754T was observed at 10-40 °C (optimum at 30 °C, pH 6.0-10.0 (optimum at pH 8.0), and [[NaCl]] tolerance [[up to 7 % (w/v)]] (optimum at 1 %).	AUTO:FJAT-49754T	FJAT-49754T	has range NaCl observation	concentration	NaCl	up to 7 % (w/v) NaCl	1	0	0	METPO:2000509	has range NaCl observation	kg_microbe_metpo	CHEBI:26710	CHEBI:26710	up to 7 % (w/v) NaCl	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	context_concentration	2636	out:biolink:subclass_of:CHEBI:36093|out:biolink:subclass_of:CHEBI:38702|out:biolink:related_to:CHEBI:149552|out:biolink:has_chemical_role:CHEBI:149552|out:biolink:related_to:CHEBI:228364
962	00962-37129938-abstract.txt	37129938	chemical_utilization_object	chemical	AUTO:optimum%201%20%25%20NaCl	optimum 1 % NaCl	878:882; 921:924	Growth of strain FJAT-49754T was observed at 10-40 °C (optimum at 30 °C, pH 6.0-10.0 (optimum at pH 8.0), and [[NaCl]] tolerance up to 7 % (w/v) (optimum at [[1 %]]).	AUTO:FJAT-49754T	FJAT-49754T	has optimum NaCl observation	optimum	NaCl	optimum 1 % NaCl	1	0	0	METPO:2000507	has optimum NaCl observation	kg_microbe_metpo	CHEBI:26710	CHEBI:26710	optimum 1 % NaCl	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	context_optimum	2636	out:biolink:subclass_of:CHEBI:36093|out:biolink:subclass_of:CHEBI:38702|out:biolink:related_to:CHEBI:149552|out:biolink:has_chemical_role:CHEBI:149552|out:biolink:related_to:CHEBI:228364
962	00962-37129938-abstract.txt	37129938	pH_observation	phenotype_observation	AUTO:pH%20optimum%206.0-10.0	pH optimum 6.0-10.0	785:796; 841:852	Growth of strain [[FJAT-49754T]] was observed at 10-40 °C (optimum at 30 °C, [[pH 6.0-10.0]] (optimum at pH 8.0), and NaCl tolerance up to 7 % (w/v) (optimum at 1 %).	AUTO:FJAT-49754T	FJAT-49754T	has optimum pH observation	optimum	pH		0	0	0	METPO:2000501	has optimum pH observation	kg_microbe_metpo	METPO:1001013	METPO:1001013	optimum pH observation	biolink:OntologyClass	kg_microbe_metpo	0	
962	00962-37129938-abstract.txt	37129938	pH_observation	phenotype_observation	AUTO:pH%20optimum%208.0	pH optimum 8.0	785:796; 852:871	Growth of strain [[FJAT-49754T]] was observed at 10-40 °C (optimum at 30 °C, pH 6.0-10.0[[ (optimum at pH 8.0]]), and NaCl tolerance up to 7 % (w/v) (optimum at 1 %).	AUTO:FJAT-49754T	FJAT-49754T	has optimum pH observation	optimum	pH		0	0	0	METPO:2000501	has optimum pH observation	kg_microbe_metpo	METPO:1001013	METPO:1001013	optimum pH observation	biolink:OntologyClass	kg_microbe_metpo	0	
962	00962-37129938-abstract.txt	37129938	temperature_observation	phenotype_observation	AUTO:temperature%20optimum%2030%20%C2%B0C	temperature optimum 30 °C	785:796; 821:839	Growth of strain [[FJAT-49754T]] was observed at 10-40 °C[[ (optimum at 30 °C]], pH 6.0-10.0 (optimum at pH 8.0), and NaCl tolerance up to 7 % (w/v) (optimum at 1 %).	AUTO:FJAT-49754T	FJAT-49754T	has optimum temperature observation	optimum	temperature		0	0	0	METPO:2000053	has optimum temperature observation	kg_microbe_metpo	METPO:1001001	METPO:1001001	optimum temperature observation	biolink:OntologyClass	kg_microbe_metpo	0	
962	00962-37129938-abstract.txt	37129938	temperature_observation	phenotype_observation	AUTO:temperature%20range%2010-40%20%C2%B0C	temperature range 10-40 °C	785:796; 813:821	Growth of strain [[FJAT-49754T]] was observed at [[10-40 °C]] (optimum at 30 °C, pH 6.0-10.0 (optimum at pH 8.0), and NaCl tolerance up to 7 % (w/v) (optimum at 1 %).	AUTO:FJAT-49754T	FJAT-49754T	has range temperature observation	range	temperature		0	0	0	METPO:2000055	has range temperature observation	kg_microbe_metpo	METPO:1001003	METPO:1001003	temperature range observation	biolink:OntologyClass	kg_microbe_metpo	0	
963	00963-37256775-abstract.txt	37256775	strains	strain	AUTO:2C3345T	2C3345T	96:103; 261:268; 518:525; 609:616; 665:672; 789:796; 1030:1037; 1079:1086; 1509:1516; 1767:1774; 1929:1936	"... ovoid-rod-shaped bacterial strain, designated as [[2C3345T]], was isolated from soil of a mangrove nature rese...; ...nvestigated. The 16S rRNA gene sequence of strain [[2C3345T]] exhibited the highest similarity value to that of...; ...ermomonas haemolytica DSM 13605T (97.9 %). Strain [[2C3345T]] grew optimally at 28-30 °C, pH 7.0 and without Na...; ...0 and without NaCl. The predominant ubiquinone in [[2C3345T]] was identified as Q-8. The major fatty acids of 2...; ...T was identified as Q-8. The major fatty acids of [[2C3345T]] were iso-C15 : 0, iso-C16 : 0 and summed feature ...; ...nd/or 10-methyl C16:0). The major polar lipids of [[2C3345T]] were phosphatidylcholine (PC), phosphatidylglycer...; ...nidentified lipids. The DNA G+C content of strain [[2C3345T]] was 69.9 %. The draft genome sequence of 2C3345T ...; ... 2C3345T was 69.9 %. The draft genome sequence of [[2C3345T]] included 2 888 645 bp in total (N50=310 730 bp) w...; ...ucleotide identity by blast (ANIb) values between [[2C3345T]] and these four reference strains were 81.9, 80.0,...; ... phylogenetic and phylogenomic properties, strain [[2C3345T]] is considered to represent a novel species within...; ...mangrovi sp. nov. is proposed. The type strain is [[2C3345T]] (=KCTC 92730T =MCCC 1K08335T).
"							0	0	1									0	
963	00963-37256775-abstract.txt	37256775	strains	strain	AUTO:DSM%2013605T	DSM 13605T	490:500; 1416:1426	...s DSM 15422T (98.0 %) and Thermomonas haemolytica [[DSM 13605T]] (97.9 %). Strain 2C3345T grew optimally at 28-30 ...; ...C 42013T, T. brevis DSM 15422T and T. haemolytica [[DSM 13605T]], respectively. And the average nucleotide identit...							0	0	1									0	
963	00963-37256775-abstract.txt	37256775	strains	strain	AUTO:DSM%2015422T	DSM 15422T	442:452; 1386:1396	...carbonis KCTC 42013T (98.1 %), Thermomonas brevis [[DSM 15422T]] (98.0 %) and Thermomonas haemolytica DSM 13605T (...; ... NBRC 113114T, T. carbonis KCTC 42013T, T. brevis [[DSM 15422T]] and T. haemolytica DSM 13605T, respectively. And ...							0	0	1									0	
963	00963-37256775-abstract.txt	37256775	strains	strain	AUTO:KCTC%2042013T	KCTC 42013T	401:412; 1363:1374	...atica NBRC 113114T (98.4 %), Thermomonas carbonis [[KCTC 42013T]] (98.1 %), Thermomonas brevis DSM 15422T (98.0 %) ...; ...atedness to T. aquatica NBRC 113114T, T. carbonis [[KCTC 42013T]], T. brevis DSM 15422T and T. haemolytica DSM 1360...							0	0	1									0	
963	00963-37256775-abstract.txt	37256775	strains	strain	AUTO:KCTC%2092730T	KCTC 92730T	1939:1950	"...p. nov. is proposed. The type strain is 2C3345T (=[[KCTC 92730T]] =MCCC 1K08335T).
"							0	0	1									0	
963	00963-37256775-abstract.txt	37256775	strains	strain	AUTO:MCCC%201K08335T	MCCC 1K08335T	1952:1965	"...oposed. The type strain is 2C3345T (=KCTC 92730T =[[MCCC 1K08335T]]).
"							0	0	1									0	
963	00963-37256775-abstract.txt	37256775	strains	strain	AUTO:NBRC%20113114T	NBRC 113114T	357:369; 1337:1349	... to that of the type strains Thermomonas aquatica [[NBRC 113114T]] (98.4 %), Thermomonas carbonis KCTC 42013T (98.1 ...; ..., 22.4, 24.1 and 23.2% relatedness to T. aquatica [[NBRC 113114T]], T. carbonis KCTC 42013T, T. brevis DSM 15422T an...							0	0	1									0	
963	00963-37256775-abstract.txt	37256775	study_taxa	taxon_candidate	AUTO:Thermomonas%20aquatica	Thermomonas aquatica	336:356	...hest similarity value to that of the type strains [[Thermomonas aquatica]] NBRC 113114T (98.4 %), Thermomonas carbonis KCTC ...							0	1	0				NCBITaxon:2202149	NCBITaxon:2202149	Thermomonas aquatica	biolink:OrganismTaxon	name	4	out:biolink:subclass_of:NCBITaxon:141948|in:biolink:subclass_of:kgmicrobe.strain:KCTC-62191|in:biolink:subclass_of:kgmicrobe.strain:NBRC-113114|in:biolink:subclass_of:kgmicrobe.strain:bacdive_166252
963	00963-37256775-abstract.txt	37256775	study_taxa	taxon_candidate	AUTO:Thermomonas%20brevis	Thermomonas brevis	423:441	....4 %), Thermomonas carbonis KCTC 42013T (98.1 %), [[Thermomonas brevis]] DSM 15422T (98.0 %) and Thermomonas haemolytica D...							0	1	0				NCBITaxon:215691	NCBITaxon:215691	Thermomonas brevis	biolink:OrganismTaxon	name	3	in:biolink:subclass_of:NCBITaxon:1440764|out:biolink:subclass_of:NCBITaxon:141948|out:biolink:has_phenotype:METPO:1000699
963	00963-37256775-abstract.txt	37256775	study_taxa	taxon_candidate	AUTO:Thermomonas%20carbonis	Thermomonas carbonis	380:400	...rains Thermomonas aquatica NBRC 113114T (98.4 %), [[Thermomonas carbonis]] KCTC 42013T (98.1 %), Thermomonas brevis DSM 1542...							0	1	0				NCBITaxon:1463158	NCBITaxon:1463158	Thermomonas carbonis	biolink:OrganismTaxon	name	5	in:biolink:subclass_of:kgmicrobe.strain:CCTCC-AB-2013364|in:biolink:subclass_of:kgmicrobe.strain:KCTC-42013|in:biolink:subclass_of:kgmicrobe.strain:KCTC-42031|in:biolink:subclass_of:kgmicrobe.strain:bacdive_168832|out:biolink:subclass_of:NCBITaxon:141948
963	00963-37256775-abstract.txt	37256775	study_taxa	taxon_candidate	AUTO:Thermomonas%20haemolytica	Thermomonas haemolytica	466:489	....1 %), Thermomonas brevis DSM 15422T (98.0 %) and [[Thermomonas haemolytica]] DSM 13605T (97.9 %). Strain 2C3345T grew optimall...							0	1	0				NCBITaxon:141949	NCBITaxon:141949	Thermomonas haemolytica	biolink:OrganismTaxon	name	14	out:biolink:subclass_of:NCBITaxon:141948|out:METPO:2000517:mediadive.medium:535|out:biolink:has_phenotype:METPO:1000699|out:biolink:has_phenotype:METPO:1000602|in:biolink:subclass_of:kgmicrobe.strain:DSM-13598
963	00963-37256775-abstract.txt	37256775	study_taxa	taxon_candidate	AUTO:Thermomonas%20mangrovi	Thermomonas mangrovi	1867:1887	... within the genus Thermomonas, for which the name [[Thermomonas mangrovi]] sp. nov. is proposed. The type strain is 2C3345T ...							0	1	0				NCBITaxon:2993316	NCBITaxon:2993316	Thermomonas mangrovi	biolink:OrganismTaxon	name	4	in:biolink:subclass_of:kgmicrobe.strain:KCTC-92730|in:biolink:subclass_of:kgmicrobe.strain:MCCC-1K08335|in:biolink:subclass_of:kgmicrobe.strain:bacdive_170562|out:biolink:subclass_of:NCBITaxon:141948
963	00963-37256775-abstract.txt	37256775	chemical_utilization_object	chemical	AUTO:NaCl	NaCl	573:577	...5T grew optimally at 28-30 °C, pH 7.0 and without [[NaCl]]. The predominant ubiquinone in [[2C3345T]] was identi...	AUTO:2C3345T	2C3345T	does_not_use_for_growth	chemical_name	NaCl	NaCl	1	0	0	METPO:2000038	does not use for growth	label	CHEBI:26710	CHEBI:26710	1% sodium chloride	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	synonym	2636	out:biolink:subclass_of:CHEBI:36093|out:biolink:subclass_of:CHEBI:38702|out:biolink:related_to:CHEBI:149552|out:biolink:has_chemical_role:CHEBI:149552|out:biolink:related_to:CHEBI:228364
963	00963-37256775-abstract.txt	37256775	pH_observation	phenotype_observation	AUTO:pH%20optimum%207.0	pH optimum 7.0	518:525; 554:560	Strain [[2C3345T]] grew optimally at 28-30 °C, [[pH 7.0]] and without NaCl.	AUTO:2C3345T	2C3345T	has optimum pH observation	optimum	pH		0	0	0	METPO:2000501	has optimum pH observation	kg_microbe_metpo	METPO:1001013	METPO:1001013	optimum pH observation	biolink:OntologyClass	kg_microbe_metpo	0	
963	00963-37256775-abstract.txt	37256775	temperature_observation	phenotype_observation	AUTO:temperature%20optimum%2028-30%20%C2%B0C	temperature optimum 28-30 °C	518:525; 544:552	Strain [[2C3345T]] grew optimally at [[28-30 °C]], pH 7.0 and without NaCl.	AUTO:2C3345T	2C3345T	has optimum temperature observation	optimum	temperature		0	0	0	METPO:2000053	has optimum temperature observation	kg_microbe_metpo	METPO:1001001	METPO:1001001	optimum temperature observation	biolink:OntologyClass	kg_microbe_metpo	0	
964	00964-37252862-abstract.txt	37252862	strains	strain	AUTO:CAU%201638T	CAU 1638T	75:84; 177:186; 401:410; 1104:1113; 1262:1271; 1412:1421	"...robic, rod-shaped bacterium, designated as strain [[CAU 1638T]], was isolated from seaweed sediment collected in ...; ...ted in the Republic of Korea. The cells of strain [[CAU 1638T]] grew at 25-37 °C (optimum, 30 °C), at pH 6.0-7.0 ...; ...e and did not hydrolyse starch and casein. Strain [[CAU 1638T]] was most closely related to Gracilimonas amylolyt...; ...gital DNA-DNA hybridization values between strain [[CAU 1638T]] and the reference strains were 73.1-73.9 % and 18...; ...c, phenotypic and chemotaxonomic features, strain [[CAU 1638T]] represents a novel species of the genus Gracilimo...; ...minicola sp. nov. is proposed. The type strain is [[CAU 1638T]] (=KCTC 82454T=MCCC 1K06087T).
"							0	0	1									0	
964	00964-37252862-abstract.txt	37252862	strains	strain	AUTO:DSM%2021985T	DSM 21985T	646:656	... tropica KCCM 90063T and Gracilimonas mengyeensis [[DSM 21985T]] (97.1 %), as revealed by 16S rRNA gene sequencing...							0	0	1									0	
964	00964-37252862-abstract.txt	37252862	strains	strain	AUTO:KCCM%2090063T	KCCM 90063T	605:616	... rosea KCCM 90206T (97.2 %), Gracilimonas tropica [[KCCM 90063T]] and Gracilimonas mengyeensis DSM 21985T (97.1 %),...							0	0	1									0	
964	00964-37252862-abstract.txt	37252862	strains	strain	AUTO:KCCM%2090206T	KCCM 90206T	562:573	...alophila KCTC 52042T (97.4 %), Gracilimonas rosea [[KCCM 90206T]] (97.2 %), Gracilimonas tropica KCCM 90063T and Gr...							0	0	1									0	
964	00964-37252862-abstract.txt	37252862	strains	strain	AUTO:KCTC%2052042T	KCTC 52042T	521:532	...885T (97.7 %), followed by Gracilimonas halophila [[KCTC 52042T]] (97.4 %), Gracilimonas rosea KCCM 90206T (97.2 %)...							0	0	1									0	
